mean_ace,min_ace,max_ace,ace_heterogeneity,mean_std_ace
-4.354300994480946e-4,-7.603401989761098e-4,-2.284796444624293e-4,1.7733331135637225e-4,-0.005037245000390008
-0.0013260351832060262,-0.002368691476934468,-5.32080363057358e-4,6.808735413971266e-4,-0.013795217910740294
-0.0014959461014472056,-0.001802234925216538,-8.549454162210066e-4,3.4851710915335997e-4,-0.01596245344858885
-4.1212755525340893e-4,-7.429023562628845e-4,-1.779872549258943e-4,1.9272784669999312e-4,-0.004748637303773599
-1.2587291711021496e-4,-1.4920398774006735e-4,-7.688677328892375e-5,2.5856893318339526e-5,-0.0014631437476537044
-5.979997554841722e-4,-0.0010535325598452047,-2.8893787816060886e-4,2.5986885612647604e-4,-0.006277615182933784
-7.387753172246557e-4,-0.0014191635623248245,-3.738404222925273e-4,3.3241410116705206e-4,-0.008584977398747756
4.426403606803351e-4,9.865929949539373e-5,0.0011127174240035413,3.62582153798155e-4,0.005148552797411344
-5.966705011395447e-4,-0.0011089811827909948,-2.7036427447017113e-4,2.9070629741774566e-4,-0.0062395757847563274
-0.0013304696944181828,-0.002018067988265047,-6.725351400638159e-4,5.1764849750529e-4,-0.01340143646022957
-6.997278532021747e-4,-8.613392167469504e-4,-5.019894482764905e-4,1.269922898932838e-4,-0.007911053167165605
-1.4425735818048848e-4,-2.37980263519521e-4,-7.54188295384832e-5,5.717159763396648e-5,-0.0015405872592356943
5.335870535802281e-4,1.6840140871752973e-4,0.001163163964871155,3.559671277415404e-4,0.0061699733792639775
1.3832231244540843e-4,9.863124805852783e-5,2.3339397717232215e-4,4.653600760668453e-5,0.00150889962369952
3.48137422356802e-4,2.018650738728738e-4,4.5163468888483673e-4,8.082656708251617e-5,0.0037410739271686263
-3.4069861158944365e-4,-4.207596378405469e-4,-2.023393846636366e-4,7.892633073910315e-5,-0.0039042144108252146
-2.778769809763947e-4,-3.255763141158291e-4,-1.826671132832078e-4,5.5631721404417374e-5,-0.0030948593800671285
-2.8452417684015344e-4,-3.626613772015695e-4,-1.8293128858299775e-4,5.965107126743022e-5,-0.0033210656766822135
9.125329425607708e-5,7.418367359300074e-5,1.3078047135657467e-4,2.107245828251291e-5,0.0011632390823435564
6.897701610688339e-4,3.447333883963376e-4,8.686154073943693e-4,1.7637338751017836e-4,0.008407245128772632
-2.479389579150264e-4,-4.5259163810886085e-4,-1.363953147809048e-4,1.1246926969822138e-4,-0.002651567315722537
-5.069793986890973e-4,-8.458356586459565e-4,-2.4432032760178594e-4,2.1285233811215923e-4,-0.005419567027059242
-1.0004193784607081e-4,-1.5387366953396414e-4,-4.6300294908481635e-5,4.459807580645325e-5,-0.0011119862027129267
-4.0747230028342923e-4,-7.352338409319294e-4,-1.9708078670260397e-4,1.8187222648183589e-4,-0.0041740757080742825
-8.643383347270896e-4,-0.001105504391223875,-7.33096591161344e-4,1.268983306549989e-4,-0.01018679821515693
