"mean_ace","min_ace","max_ace","ace_heterogeneity","mean_std_ace"
-0.000477150908509376,-0.000933368273194716,-0.000180677346998473,0.000264073800604345,-0.0060446839706568
-0.0015698079457283,-0.00200273169788494,-0.000892982538633844,0.000387680134297605,-0.0192147338876667
-0.00128149143461225,-0.00242054315689064,-0.000463214852926877,0.0006787716627362,-0.0164490340337222
-0.00135112844152341,-0.00203437803126238,-0.000974537122651217,0.000396074471269545,-0.0171985955099245
-0.00113406415897868,-0.00136375965413838,-0.00084202191004231,0.000204629645253731,-0.0144090520915009
-0.0012845124066339,-0.00163650623911508,-0.000926920314054765,0.000268833730644956,-0.0167787181618735
-0.00155065761546766,-0.0021834397397106,-0.000658200191025419,0.000548816908386322,-0.0195434987589639
-0.00151207537251103,-0.00200876412207571,-0.000744816192923602,0.000452100862657906,-0.0188272706219462
-0.000643418228035349,-0.00131262111700109,-0.000203930063547151,0.000390579816519033,-0.00847049327846484
-0.000707838544556808,-0.00141769104462113,-0.000248409990743715,0.000401600220394698,-0.00938544329591898
-0.00103361447834275,-0.00164353804566929,-0.000677744047250321,0.000337346474178382,-0.0131638280301888
-0.00144641988118067,-0.00238995659414273,-0.000609465776368454,0.000654507924782686,-0.017874841637502
-0.00144431821391676,-0.00270849220986657,-0.000544252647477382,0.000740117541419125,-0.0183750716026912
-0.000980501971734466,-0.00186426022925386,-0.000349200420907187,0.000527481194345876,-0.0127751057067894
-0.00102492951806838,-0.00125708857692603,-0.000643280673586367,0.000219268596752933,-0.0127116798236786
-0.00120684268295887,-0.00219009967418917,-0.000445976265263839,0.000613112402773103,-0.0153786787904352
-0.00198620781736635,-0.00248839294631537,-0.00137526340183096,0.000394805266705208,-0.0250891705563409
-0.00228053137410004,-0.00282154687223877,-0.00148415908351018,0.000483797044003804,-0.0286194456650646
-0.000838450407358022,-0.00161327137877247,-0.000307629550242478,0.000444895854005834,-0.0106683154561032
-0.00155731477094553,-0.00279531697151562,-0.000628412941696419,0.000760453640302541,-0.0200173826503901
-0.00176359299119901,-0.00327101737611673,-0.000646700769449401,0.000909638785605557,-0.0219908986753022
-0.00174060846419584,-0.00214473970756508,-0.0010690072674164,0.000383718660867921,-0.0225294319248745
-0.00130211066854809,-0.00237022821258176,-0.00046443548013018,0.000666588634720202,-0.0164653512499233
-0.00161909242396365,-0.00197957482664276,-0.00109242506183413,0.000313141292767988,-0.0206474806402768
-0.00185521592841617,-0.00225624489666728,-0.00125515021936954,0.000345621830849223,-0.0235890391555181
-0.00141465389293126,-0.00241450698036683,-0.000585439924854186,0.000674267618345399,-0.0180108364499708
-0.000874172102161417,-0.00186424678250446,-0.000226365930543284,0.000592990588932265,-0.0109810360046971
-0.00127216594177253,-0.00231802311872703,-0.000502190037044406,0.000636370808166224,-0.0160966671144421
-0.000552525451569068,-0.000858720951468946,-0.000247689047515277,0.000215866011382306,-0.00719776360738274
-0.000967266758077812,-0.00177843041936451,-0.000368984788895702,0.000492848007309342,-0.0125376805821324
