"mean_ace","min_ace","max_ace","ace_heterogeneity","mean_std_ace"
0.00161655916474186,0.00139345047361654,0.0019634329849767,0.000193947144636316,0.0204790331454256
0.00368293898961361,0.00333554619561713,0.0042048944242949,0.000284572016939231,0.0450798410101726
0.00276227179158382,0.00249399879184653,0.00305650530921054,0.000198751296978534,0.0354561111240678
0.00306146500469079,0.00279693068196656,0.00355818189746571,0.000244863447571605,0.0389695728883475
NA,NA,NA,NA,NA
0.00280890798365637,0.00262805580895622,0.00296610110585028,0.000116341294712369,0.0366908681901421
0.00319671724445596,0.00301627766093491,0.00334622431183997,0.000111304085579592,0.0402893835986751
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.00242339480019184,0.0021865809783669,0.00263899328788278,0.000161247519976172,0.0308636857042946
0.00314005059725547,0.00286414633274421,0.00375603824345243,0.000322371637808065,0.0388047121655086
0.00287868598441994,0.00259817227348379,0.003163605771526,0.00023722464284723,0.036623550527646
0.00215145033450692,0.00192592379619409,0.00234026639041031,0.000163954893349777,0.0280315657067098
NA,NA,NA,NA,NA
0.00252367621514602,0.00228799910033967,0.00276389438145809,0.000176975907145725,0.0321589602620266
0.00334068326355778,0.00303496106376157,0.00365169514011081,0.000202563903677922,0.0421984907325815
0.00406605892216078,0.00378521705173176,0.00446020977914936,0.000240280010838697,0.0510268587905981
0.00230032093087587,0.00206052378754071,0.00249622345676616,0.000180059805832712,0.0292689336489066
0.00315695672511837,0.00286257915963224,0.00366903456327745,0.000262840324828286,0.0405788296344538
0.00413063106850874,0.003673606431678,0.00451535123034293,0.000311400653282826,0.0515063791622771
0.00347884180026326,0.00312707834471805,0.00391622192038438,0.000253731609801792,0.0450281215613005
0.00292992079698614,0.00266230748131631,0.00317865820788155,0.000190896111838535,0.0370492126530412
0.00321436969867737,0.00297474065585047,0.00367201005182588,0.000237799265103275,0.0409912585234995
0.0031595690502359,0.00287948419685359,0.00364905632308943,0.000248622877410238,0.0401738670410222
0.00331989286830464,0.00309914465598842,0.00392336558069301,0.00028558279526302,0.0422676159739413
0.00246206278775855,0.00226538480270858,0.00268202749175992,0.000155225558658897,0.0309275485357565
0.00315190350202023,0.0029032473430259,0.00358255628473066,0.00024701898111549,0.0398809147320622
NA,NA,NA,NA,NA
0.0020228788912497,0.00180372587088889,0.00226565069138821,0.000166309225277458,0.026220491072419
0.00313960136942585,0.00287752598665841,0.00369505163851133,0.000280889196523125,0.0396777498821494
0.00327040353071305,0.002918194091962,0.00357940704396283,0.000260051991421328,0.0423977559707858
NA,NA,NA,NA,NA
0.00341778033027106,0.00303891832718224,0.00380333110420165,0.000279042652131977,0.0445609974417163
NA,NA,NA,NA,NA
0.0020178503992697,0.00181189991559686,0.00220889641511878,0.000167561794088333,0.0256010527952275
0.00355634854434195,0.00318573693800239,0.00394887025807083,0.000310251701365983,0.0450706752607096
0.00373196110512256,0.00341048525715669,0.00419506694189917,0.000267530237433792,0.0483342096991304
0.00365586554575934,0.00338944671638948,0.00401305240166333,0.000216990804472886,0.0474412105121345
0.00410094955015458,0.00365745744633287,0.0045815161000123,0.000341426268086294,0.0520617850472641
0.00379565891196912,0.00338016244351162,0.00409393457610384,0.00024345345067632,0.0480793750338268
0.00358984869678292,0.00325045392220828,0.00397589423502819,0.000256990955179869,0.0439090492579819
0.00488062875344511,0.00437449213852057,0.00548247828736001,0.000371749381383265,0.0606353801548827
0.00280730176854494,0.00253823349492295,0.00324396262553132,0.000219446242518928,0.0351895119570417
